mut,rec,seqLen,dualInf,rep,frag_type,seq_names,sim_pval,BC_KA_pval,aligned_start,aligned_end,aligned_length,seq1_begin,seq1_end,seq1_length,seq2_begin,seq2_end,seq2_length,num_poly,num_dif,total_diffs,mismatch_penalty,
0.001,1.00E-07,1000,0.05,2,GI,seq_146;seq_354,0,7.19E-06,689,1607,919,689,1607,919,689,1607,919,729,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_198;seq_354,0,7.19E-06,689,1607,919,689,1607,919,689,1607,919,729,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_245;seq_354,0,7.19E-06,689,1607,919,689,1607,919,689,1607,919,729,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_354;seq_515,0,7.19E-06,689,1607,919,689,1607,919,689,1607,919,729,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_54;seq_672,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_672,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_672,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_672;seq_864,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_672;seq_866,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_672;seq_872,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_672;seq_903,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_672;seq_943,0,7.23E-06,724,1680,957,724,1680,957,724,1680,957,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_95;seq_311,0,7.23E-06,683,1638,956,683,1638,956,683,1638,956,757,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_3;seq_225,0,7.33E-06,689,1549,861,689,1549,861,689,1549,861,690,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_32;seq_692,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_32;seq_982,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_66;seq_483,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_66;seq_705,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_66;seq_830,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_113;seq_410,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_170;seq_773,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_170;seq_816,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_243;seq_722,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_286;seq_698,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_624,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_698,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_382;seq_436,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_436;seq_471,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_471;seq_864,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_535;seq_830,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_624;seq_783,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_698;seq_708,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_773;seq_830,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_773;seq_984,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_816;seq_830,0,7.34E-06,686,1680,995,686,1680,995,686,1680,995,787,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_100;seq_242,0,7.39E-06,775,1680,906,775,1680,906,775,1680,906,715,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_783;seq_963,0,7.42E-06,742,1680,939,742,1680,939,742,1680,939,742,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_963;seq_984,0,7.42E-06,742,1680,939,742,1680,939,742,1680,939,742,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_108;seq_259,0,7.42E-06,689,1623,935,689,1623,935,689,1623,935,742,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_485,0,7.42E-06,690,1624,935,690,1624,935,690,1624,935,742,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_519,0,7.42E-06,690,1624,935,690,1624,935,690,1624,935,742,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_950,0,7.45E-06,789,1680,892,789,1680,892,789,1680,892,702,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_864;seq_950,0,7.45E-06,789,1680,892,789,1680,892,789,1680,892,702,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_354;seq_841,0,7.48E-06,690,1607,918,690,1607,918,690,1607,918,728,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_66;seq_392,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_147;seq_392,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_286;seq_298,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_286;seq_392,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_298;seq_363,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_298;seq_708,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_320;seq_392,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_373;seq_584,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_392;seq_487,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_392;seq_535,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_392;seq_708,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_392;seq_713,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_584;seq_814,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_692;seq_905,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_834;seq_905,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_905;seq_982,0,7.61E-06,687,1680,994,687,1680,994,687,1680,994,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_54;seq_740,0,7.61E-06,685,1677,993,685,1677,993,685,1677,993,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_740,0,7.61E-06,685,1677,993,685,1677,993,685,1677,993,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_522;seq_740,0,7.61E-06,685,1677,993,685,1677,993,685,1677,993,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_740;seq_903,0,7.61E-06,685,1677,993,685,1677,993,685,1677,993,786,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_440,0,7.65E-06,688,1544,857,688,1544,857,688,1544,857,689,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_440,0,7.65E-06,688,1544,857,688,1544,857,688,1544,857,689,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_503,0,7.70E-06,776,1680,905,776,1680,905,776,1680,905,714,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_503;seq_783,0,7.70E-06,776,1680,905,776,1680,905,776,1680,905,714,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_503;seq_943,0,7.70E-06,776,1680,905,776,1680,905,776,1680,905,714,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_503;seq_984,0,7.70E-06,776,1680,905,776,1680,905,776,1680,905,714,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_84;seq_216,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_84;seq_443,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_84;seq_448,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_84;seq_943,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_105;seq_536,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_339,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_782,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_286;seq_384,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_339;seq_443,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_339;seq_448,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_339;seq_943,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_368;seq_384,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_623,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_660,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_708,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_801,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_988,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_586,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_663,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_830,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_979,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_984,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_586,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_663,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_782,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_816,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_979,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_984,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_586;seq_943,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_663;seq_943,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_782;seq_943,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_816;seq_943,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_943;seq_979,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_943;seq_984,0,7.90E-06,688,1680,993,688,1680,993,688,1680,993,785,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_213;seq_936,0,7.98E-06,807,1680,874,807,1680,874,807,1680,874,688,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_225;seq_885,0,7.98E-06,689,1544,856,689,1544,856,689,1544,856,688,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_259;seq_904,0,8.01E-06,689,1528,840,689,1528,840,689,1528,840,676,0,57,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_11;seq_193,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_62;seq_193,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_95;seq_193,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_177;seq_193,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_470,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_687,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_773,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_816,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_830,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_978,0,8.02E-06,708,1606,899,708,1606,899,708,1606,899,713,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_383,0,8.06E-06,683,1655,973,683,1655,973,683,1655,973,769,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_328,0,8.10E-06,688,1601,914,688,1601,914,688,1601,914,726,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_261;seq_950,0,8.11E-06,706,1659,954,706,1659,954,706,1659,954,754,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_263,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_342,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_723,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_905,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_990,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_109;seq_359,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_146;seq_220,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_198;seq_220,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_205;seq_872,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_220;seq_245,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_270;seq_774,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_270;seq_799,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_317;seq_905,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_359;seq_692,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_359;seq_840,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_359;seq_979,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_359;seq_982,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_424;seq_774,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_424;seq_799,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_478;seq_872,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_905;seq_917,0,8.19E-06,689,1680,992,689,1680,992,689,1680,992,784,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_722;seq_885,0,8.32E-06,690,1544,855,690,1544,855,690,1544,855,687,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_196;seq_544,0,8.35E-06,779,1680,902,779,1680,902,779,1680,902,712,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_354;seq_405,0,8.35E-06,688,1584,897,688,1584,897,688,1584,897,712,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_4;seq_401,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_205;seq_401,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_298;seq_401,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_401,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_461,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_478,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_698,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_740,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_758,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_792,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_964,0,8.42E-06,688,1639,952,688,1639,952,688,1639,952,753,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_161,0,8.43E-06,762,1680,919,762,1680,919,762,1680,919,725,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_161;seq_722,0,8.43E-06,762,1680,919,762,1680,919,762,1680,919,725,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_317;seq_328,0,8.43E-06,689,1601,913,689,1601,913,689,1601,913,725,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_328;seq_917,0,8.43E-06,689,1601,913,689,1601,913,689,1601,913,725,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_243,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_4;seq_43,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_11;seq_866,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_32;seq_656,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_368,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_381,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_436,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_581,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_598,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_601,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_620,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_658,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_796,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_964,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_62;seq_866,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_86;seq_483,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_86;seq_705,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_86;seq_783,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_86;seq_830,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_157;seq_382,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_170;seq_172,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_170;seq_852,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_172;seq_783,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_207;seq_722,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_263;seq_722,0,8.50E-06,690,1680,991,690,1680,991,690,1680,991,783,0,49,None,"
"
